Brawler_1,Brawler_2,Weight
BULL,FINX,10
BULL,FRANK,66
BULL,GALE,27
BULL,GENE,24
BULL,GRAY,29
BULL,GRIFF,69
BULL,GROM,57
BULL,GUS,29
BULL,HANK,20
BULL,JACKY,28
BULL,JAE-YONG,19
BULL,JANET,18
BULL,JESSIE,42
BULL,JUJU,10
BULL,KAZE,34
BULL,KENJI,38
BULL,KIT,37
BULL,LARRY & LAWRIE,23
BULL,LEON,30
BULL,LILY,33
BULL,LOLA,18
BULL,LOU,10
BULL,LUMI,17
BULL,MAISIE,20
BULL,MANDY,49
BULL,MAX,30
BULL,MEEPLE,24
BULL,MEG,23
BULL,MELODIE,15
BULL,MICO,17
BULL,MOE,12
BULL,MORTIS,131
BULL,MR. P,24
BULL,NANI,39
BULL,NITA,55
BULL,OLLIE,7
BULL,OTIS,9
BULL,PAM,53
BULL,PEARL,14
BULL,PENNY,39
BULL,PIPER,69
BULL,POCO,50
BULL,R-T,11
BULL,RICO,59
BULL,ROSA,41
BULL,RUFFS,11
BULL,SAM,23
BULL,SANDY,27
BULL,SHADE,46
BULL,SHELLY,46
BULL,SPIKE,41
BULL,SPROUT,16
BULL,SQUEAK,37
BULL,STU,66
BULL,SURGE,33
BULL,TARA,46
BULL,TICK,54
BULL,WILLOW,19
BUSTER,BUZZ,9
BUSTER,BYRON,16
BUSTER,CARL,8
BUSTER,CHARLIE,5
BUSTER,CHESTER,12
BUSTER,CHUCK,6
BUSTER,CLANCY,2
BUSTER,COLETTE,12
BUSTER,COLT,32
BUSTER,CORDELIUS,8
BUSTER,CROW,17
BUSTER,DARRYL,12
BUSTER,DOUG,16
BUSTER,DRACO,6
BUSTER,DYNAMIKE,29
BUSTER,EDGAR,30
BUSTER,EL PRIMO,6
BUSTER,EMZ,12
BUSTER,EVE,1
BUSTER,FANG,17
BUSTER,FINX,8
BUSTER,FRANK,26
BUSTER,GALE,12
BUSTER,GENE,14
BUSTER,GRAY,6
BUSTER,GRIFF,15
BUSTER,GROM,13
BUSTER,GUS,11
BUSTER,HANK,10
BUSTER,JACKY,12
BUSTER,JAE-YONG,11
BUSTER,JANET,10
BUSTER,JESSIE,15
BUSTER,JUJU,5
BUSTER,KAZE,13
BUSTER,KENJI,19
BUSTER,KIT,8
BUSTER,LARRY & LAWRIE,8
BUSTER,LEON,17
BUSTER,LILY,17
BUSTER,LOLA,3
BUSTER,LOU,8
BUSTER,LUMI,11
BUSTER,MAISIE,12
BUSTER,MANDY,28
BUSTER,MAX,7
BUSTER,MEEPLE,6
BUSTER,MEG,5
BUSTER,MELODIE,5
BUSTER,MICO,5
BUSTER,MOE,2
BUSTER,MORTIS,31
BUSTER,MR. P,9
BUSTER,NANI,9
BUSTER,NITA,7
BUSTER,OLLIE,3
BUSTER,OTIS,4
BUSTER,PAM,11
BUSTER,PEARL,7
BUSTER,PENNY,10
BUSTER,PIPER,34
BUSTER,POCO,7
BUSTER,R-T,10
BUSTER,RICO,21
BUSTER,ROSA,9
BUSTER,RUFFS,1
BUSTER,SAM,5
BUSTER,SANDY,8
BUSTER,SHADE,13
BUSTER,SHELLY,15
BUSTER,SPIKE,18
BUSTER,SPROUT,4
BUSTER,SQUEAK,19
BUSTER,STU,22
BUSTER,SURGE,14
BUSTER,TARA,16
BUSTER,TICK,18
BUSTER,WILLOW,7
BUZZ,BUZZ,10
BUZZ,BYRON,38
BUZZ,CARL,24
BUZZ,CHARLIE,3
BUZZ,CHESTER,24
BUZZ,CHUCK,9
BUZZ,CLANCY,9
BUZZ,COLETTE,52
BUZZ,COLT,72
BUZZ,CORDELIUS,26
BUZZ,CROW,48
BUZZ,DARRYL,40
BUZZ,DOUG,18
BUZZ,DRACO,16
BUZZ,DYNAMIKE,124
BUZZ,EDGAR,151
BUZZ,EL PRIMO,47
BUZZ,EMZ,47
BUZZ,EVE,6
BUZZ,FANG,89
BUZZ,FINX,4
BUZZ,FRANK,48
BUZZ,GALE,12
BUZZ,GENE,14
BUZZ,GRAY,13
BUZZ,GRIFF,37
BUZZ,GROM,47
BUZZ,GUS,26
BUZZ,HANK,14
BUZZ,JACKY,16
BUZZ,JAE-YONG,10
BUZZ,JANET,14
BUZZ,JESSIE,48
BUZZ,JUJU,12
BUZZ,KAZE,15
BUZZ,KENJI,46
BUZZ,KIT,54
BUZZ,LARRY & LAWRIE,7
BUZZ,LEON,43
BUZZ,LILY,31
BUZZ,LOLA,7
BUZZ,LOU,12
BUZZ,LUMI,13
BUZZ,MAISIE,16
BUZZ,MANDY,86
BUZZ,MAX,16
BUZZ,MEEPLE,18
BUZZ,MEG,9
BUZZ,MELODIE,13
BUZZ,MICO,23
BUZZ,MOE,7
BUZZ,MORTIS,168
BUZZ,MR. P,9
BUZZ,NANI,14
BUZZ,NITA,30
BUZZ,OLLIE,4
BUZZ,OTIS,4
BUZZ,PAM,10
BUZZ,PEARL,8
BUZZ,PENNY,27
BUZZ,PIPER,64
BUZZ,POCO,35
BUZZ,R-T,5
BUZZ,RICO,78
BUZZ,ROSA,13
BUZZ,RUFFS,11
BUZZ,SAM,10
BUZZ,SANDY,34
BUZZ,SHADE,32
BUZZ,SHELLY,25
BUZZ,SPIKE,67
BUZZ,SPROUT,16
BUZZ,SQUEAK,42
BUZZ,STU,28
BUZZ,SURGE,36
BUZZ,TARA,33
BUZZ,TICK,68
BUZZ,WILLOW,13
BYRON,BYRON,1
BYRON,CARL,32
BYRON,CHARLIE,14
BYRON,CHESTER,21
BYRON,CHUCK,16
BYRON,CLANCY,8
BYRON,COLETTE,89
BYRON,COLT,104
BYRON,CORDELIUS,27
BYRON,CROW,71
BYRON,DARRYL,43
BYRON,DOUG,29
BYRON,DRACO,11
BYRON,DYNAMIKE,106
BYRON,EDGAR,191
BYRON,EL PRIMO,40
BYRON,EMZ,58
BYRON,EVE,17
BYRON,FANG,91
BYRON,FINX,4
BYRON,FRANK,64
BYRON,GALE,28
BYRON,GENE,34
BYRON,GRAY,36
BYRON,GRIFF,63
BYRON,GROM,76
BYRON,GUS,65
BYRON,HANK,33
BYRON,JACKY,22
BYRON,JAE-YONG,19
BYRON,JANET,16
BYRON,JESSIE,45
BYRON,JUJU,16
BYRON,KAZE,28
BYRON,KENJI,25
BYRON,KIT,59
BYRON,LARRY & LAWRIE,10
BYRON,LEON,52
BYRON,LILY,68
BYRON,LOLA,22
BYRON,LOU,16
BYRON,LUMI,15
BYRON,MAISIE,31
BYRON,MANDY,167
BYRON,MAX,27
BYRON,MEEPLE,26
BYRON,MEG,20
BYRON,MELODIE,13
BYRON,MICO,49
BYRON,MOE,5
BYRON,MORTIS,102
BYRON,MR. P,35
BYRON,NANI,47
BYRON,NITA,28
BYRON,OLLIE,7
BYRON,OTIS,11
BYRON,PAM,25
BYRON,PEARL,21
BYRON,PENNY,54
BYRON,PIPER,192
BYRON,POCO,47
BYRON,R-T,11
BYRON,RICO,56
BYRON,ROSA,23
BYRON,RUFFS,9
BYRON,SAM,7
BYRON,SANDY,19
BYRON,SHADE,31
BYRON,SHELLY,47
BYRON,SPIKE,69
BYRON,SPROUT,36
BYRON,SQUEAK,79
BYRON,STU,48
BYRON,SURGE,46
BYRON,TARA,49
BYRON,TICK,90
BYRON,WILLOW,19
CARL,CARL,1
CARL,CHARLIE,24
CARL,CHESTER,37
CARL,CHUCK,27
CARL,CLANCY,10
CARL,COLETTE,60
CARL,COLT,120
CARL,CORDELIUS,30
CARL,CROW,53
CARL,DARRYL,55
CARL,DOUG,32
CARL,DRACO,28
CARL,DYNAMIKE,106
CARL,EDGAR,139
CARL,EL PRIMO,45
CARL,EMZ,65
CARL,EVE,14
CARL,FANG,109
CARL,FINX,11
CARL,FRANK,58
CARL,GALE,14
CARL,GENE,22
CARL,GRAY,22
CARL,GRIFF,58
CARL,GROM,42
CARL,GUS,47
CARL,HANK,26
CARL,JACKY,21
CARL,JAE-YONG,16
CARL,JANET,20
CARL,JESSIE,55
CARL,JUJU,16
CARL,KAZE,21
CARL,KENJI,34
CARL,KIT,52
CARL,LARRY & LAWRIE,22
CARL,LEON,43
CARL,LILY,48
CARL,LOLA,14
CARL,LOU,13
CARL,LUMI,26
CARL,MAISIE,22
CARL,MANDY,106
CARL,MAX,31
CARL,MEEPLE,21
CARL,MEG,14
CARL,MELODIE,23
CARL,MICO,26
CARL,MOE,14
CARL,MORTIS,127
CARL,MR. P,15
CARL,NANI,40
CARL,NITA,48
CARL,OLLIE,13
CARL,OTIS,7
CARL,PAM,33
CARL,PEARL,14
CARL,PENNY,47
CARL,PIPER,98
CARL,POCO,48
CARL,R-T,15
CARL,RICO,78
CARL,ROSA,23
CARL,RUFFS,9
CARL,SAM,9
CARL,SANDY,36
CARL,SHADE,35
CARL,SHELLY,31
CARL,SPIKE,54
CARL,SPROUT,25
CARL,SQUEAK,49
CARL,STU,36
CARL,SURGE,43
CARL,TARA,41
CARL,TICK,72
CARL,WILLOW,16
CHARLIE,CHESTER,11
CHARLIE,CHUCK,13
CHARLIE,CLANCY,4
CHARLIE,COLETTE,15
CHARLIE,COLT,15
CHARLIE,CORDELIUS,9
CHARLIE,CROW,28
CHARLIE,DARRYL,18
CHARLIE,DOUG,11
CHARLIE,DRACO,5
CHARLIE,DYNAMIKE,33
CHARLIE,EDGAR,51
CHARLIE,EL PRIMO,17
CHARLIE,EMZ,19
CHARLIE,EVE,9
CHARLIE,FANG,24
CHARLIE,FINX,4
CHARLIE,FRANK,24
CHARLIE,GALE,11
CHARLIE,GENE,11
CHARLIE,GRAY,16
CHARLIE,GRIFF,20
CHARLIE,GROM,19
CHARLIE,GUS,25
CHARLIE,HANK,12
CHARLIE,JACKY,6
CHARLIE,JAE-YONG,13
CHARLIE,JANET,8
CHARLIE,JESSIE,12
CHARLIE,JUJU,7
CHARLIE,KAZE,10
CHARLIE,KENJI,15
CHARLIE,KIT,13
CHARLIE,LARRY & LAWRIE,4
CHARLIE,LEON,19
CHARLIE,LILY,16
CHARLIE,LOLA,1
CHARLIE,LOU,2
CHARLIE,LUMI,21
CHARLIE,MAISIE,10
CHARLIE,MANDY,23
CHARLIE,MAX,9
CHARLIE,MEEPLE,4
CHARLIE,MEG,6
CHARLIE,MELODIE,7
CHARLIE,MICO,11
CHARLIE,MOE,2
CHARLIE,MORTIS,38
CHARLIE,MR. P,5
CHARLIE,NANI,14
CHARLIE,NITA,17
CHARLIE,OLLIE,3
CHARLIE,OTIS,2
CHARLIE,PAM,8
CHARLIE,PEARL,8
CHARLIE,PENNY,17
CHARLIE,PIPER,45
CHARLIE,POCO,6
CHARLIE,R-T,4
CHARLIE,RICO,22
CHARLIE,ROSA,3
CHARLIE,RUFFS,1
CHARLIE,SAM,8
CHARLIE,SANDY,13
CHARLIE,SHADE,13
CHARLIE,SHELLY,10
CHARLIE,SPIKE,13
CHARLIE,SPROUT,6
CHARLIE,SQUEAK,20
CHARLIE,STU,12
CHARLIE,SURGE,12
CHARLIE,TARA,22
CHARLIE,TICK,36
CHARLIE,WILLOW,10
CHESTER,CHUCK,17
CHESTER,CLANCY,9
CHESTER,COLETTE,35
CHESTER,COLT,69
CHESTER,CORDELIUS,32
CHESTER,CROW,49
CHESTER,DARRYL,34
CHESTER,DOUG,25
CHESTER,DRACO,19
CHESTER,DYNAMIKE,93
CHESTER,EDGAR,121
CHESTER,EL PRIMO,30
CHESTER,EMZ,42
CHESTER,EVE,3
CHESTER,FANG,62
CHESTER,FINX,4
CHESTER,FRANK,30
CHESTER,GALE,14
CHESTER,GENE,19
CHESTER,GRAY,18
CHESTER,GRIFF,36
CHESTER,GROM,35
CHESTER,GUS,21
CHESTER,HANK,12
CHESTER,JACKY,13
CHESTER,JAE-YONG,15
CHESTER,JANET,15
CHESTER,JESSIE,27
CHESTER,JUJU,8
CHESTER,KAZE,29
CHESTER,KENJI,43
CHESTER,KIT,26
CHESTER,LARRY & LAWRIE,9
CHESTER,LEON,28
CHESTER,LILY,32
CHESTER,LOLA,12
CHESTER,LOU,8
CHESTER,LUMI,11
CHESTER,MAISIE,7
CHESTER,MANDY,75
CHESTER,MAX,20
CHESTER,MEEPLE,11
CHESTER,MEG,14
CHESTER,MELODIE,10
CHESTER,MICO,9
CHESTER,MOE,8
CHESTER,MORTIS,116
CHESTER,MR. P,13
CHESTER,NANI,19
CHESTER,NITA,32
CHESTER,OLLIE,9
CHESTER,OTIS,4
CHESTER,PAM,17
CHESTER,PEARL,8
CHESTER,PENNY,31
CHESTER,PIPER,58
CHESTER,POCO,27
CHESTER,R-T,12
CHESTER,RICO,49
CHESTER,ROSA,9
CHESTER,RUFFS,2
CHESTER,SAM,12
CHESTER,SANDY,27
CHESTER,SHADE,38
CHESTER,SHELLY,36
CHESTER,SPIKE,60
CHESTER,SPROUT,12
CHESTER,SQUEAK,43
CHESTER,STU,37
CHESTER,SURGE,34
CHESTER,TARA,35
CHESTER,TICK,49
CHESTER,WILLOW,11
CHUCK,CLANCY,4
CHUCK,COLETTE,93
CHUCK,COLT,82
CHUCK,CORDELIUS,9
CHUCK,CROW,51
CHUCK,DARRYL,32
CHUCK,DOUG,13
CHUCK,DRACO,10
CHUCK,DYNAMIKE,52
CHUCK,EDGAR,93
CHUCK,EL PRIMO,20
CHUCK,EMZ,42
CHUCK,EVE,5
CHUCK,FANG,35
CHUCK,FINX,3
CHUCK,FRANK,25
CHUCK,GALE,6
CHUCK,GENE,8
CHUCK,GRAY,5
CHUCK,GRIFF,24
CHUCK,GROM,26
CHUCK,GUS,15
CHUCK,HANK,12
CHUCK,JACKY,8
CHUCK,JAE-YONG,9
CHUCK,JANET,11
CHUCK,JESSIE,55
CHUCK,JUJU,8
CHUCK,KAZE,13
CHUCK,KENJI,14
CHUCK,KIT,19
CHUCK,LARRY & LAWRIE,9
CHUCK,LEON,17
CHUCK,LILY,11
CHUCK,LOLA,11
CHUCK,LOU,2
CHUCK,LUMI,8
CHUCK,MAISIE,13
CHUCK,MANDY,101
CHUCK,MAX,13
CHUCK,MEEPLE,6
CHUCK,MEG,5
CHUCK,MELODIE,30
CHUCK,MICO,17
CHUCK,MOE,3
CHUCK,MORTIS,25
CHUCK,MR. P,13
CHUCK,NANI,13
CHUCK,NITA,34
CHUCK,OLLIE,3
CHUCK,OTIS,3
CHUCK,PAM,8
CHUCK,PEARL,3
CHUCK,PENNY,26
CHUCK,PIPER,28
CHUCK,POCO,12
CHUCK,R-T,3
CHUCK,RICO,41
CHUCK,ROSA,10
CHUCK,RUFFS,6
CHUCK,SAM,8
CHUCK,SANDY,8
CHUCK,SHADE,16
CHUCK,SHELLY,18
CHUCK,SPIKE,27
CHUCK,SPROUT,11
CHUCK,SQUEAK,24
CHUCK,STU,16
CHUCK,SURGE,8
CHUCK,TARA,20
CHUCK,TICK,28
CHUCK,WILLOW,3
CLANCY,COLETTE,19
CLANCY,COLT,17
CLANCY,CORDELIUS,7
CLANCY,CROW,19
CLANCY,DARRYL,12
CLANCY,DOUG,16
CLANCY,DRACO,4
CLANCY,DYNAMIKE,44
CLANCY,EDGAR,41
CLANCY,EL PRIMO,21
CLANCY,EMZ,26
CLANCY,EVE,3
CLANCY,FANG,31
CLANCY,FINX,3
CLANCY,FRANK,14
CLANCY,GALE,5
CLANCY,GENE,5
CLANCY,GRAY,5
CLANCY,GRIFF,13
CLANCY,GROM,23
CLANCY,GUS,12
CLANCY,HANK,6
CLANCY,JACKY,3
CLANCY,JAE-YONG,6
CLANCY,JANET,6
CLANCY,JESSIE,14
CLANCY,JUJU,5
CLANCY,KAZE,8
CLANCY,KENJI,19
CLANCY,KIT,4
CLANCY,LARRY & LAWRIE,6
CLANCY,LEON,10
CLANCY,LILY,15
CLANCY,LOLA,10
CLANCY,LOU,5
CLANCY,LUMI,5
CLANCY,MAISIE,8
CLANCY,MANDY,27
CLANCY,MAX,9
CLANCY,MEEPLE,4
CLANCY,MEG,2
CLANCY,MELODIE,5
CLANCY,MICO,3
CLANCY,MOE,6
CLANCY,MORTIS,57
CLANCY,MR. P,4
CLANCY,NANI,11
CLANCY,NITA,9
CLANCY,OLLIE,1
CLANCY,OTIS,1
CLANCY,PAM,6
CLANCY,PEARL,4
CLANCY,PENNY,8
CLANCY,PIPER,13
CLANCY,POCO,12
CLANCY,R-T,4
CLANCY,RICO,19
CLANCY,ROSA,8
CLANCY,RUFFS,1
CLANCY,SAM,3
CLANCY,SANDY,9
CLANCY,SHADE,15
CLANCY,SHELLY,15
CLANCY,SPIKE,18
CLANCY,SPROUT,4
CLANCY,SQUEAK,13
CLANCY,STU,17
CLANCY,SURGE,14
CLANCY,TARA,12
CLANCY,TICK,16
CLANCY,WILLOW,10
COLETTE,COLETTE,51
COLETTE,COLT,225
COLETTE,CORDELIUS,32
COLETTE,CROW,130
COLETTE,DARRYL,78
COLETTE,DOUG,48
COLETTE,DRACO,26
COLETTE,DYNAMIKE,207
COLETTE,EDGAR,403
COLETTE,EL PRIMO,105
COLETTE,EMZ,163
COLETTE,EVE,15
COLETTE,FANG,155
COLETTE,FINX,18
COLETTE,FRANK,115
COLETTE,GALE,44
COLETTE,GENE,40
COLETTE,GRAY,28
COLETTE,GRIFF,101
COLETTE,GROM,129
COLETTE,GUS,87
COLETTE,HANK,32
COLETTE,JACKY,24
COLETTE,JAE-YONG,23
COLETTE,JANET,19
COLETTE,JESSIE,108
COLETTE,JUJU,29
COLETTE,KAZE,48
COLETTE,KENJI,65
COLETTE,KIT,76
COLETTE,LARRY & LAWRIE,24
COLETTE,LEON,118
COLETTE,LILY,76
COLETTE,LOLA,32
COLETTE,LOU,25
COLETTE,LUMI,53
COLETTE,MAISIE,59
COLETTE,MANDY,326
COLETTE,MAX,38
COLETTE,MEEPLE,26
COLETTE,MEG,35
COLETTE,MELODIE,33
COLETTE,MICO,35
COLETTE,MOE,17
COLETTE,MORTIS,175
COLETTE,MR. P,29
COLETTE,NANI,71
COLETTE,NITA,102
COLETTE,OLLIE,4
COLETTE,OTIS,16
COLETTE,PAM,43
COLETTE,PEARL,30
COLETTE,PENNY,71
COLETTE,PIPER,232
COLETTE,POCO,81
COLETTE,R-T,27
COLETTE,RICO,149
COLETTE,ROSA,30
COLETTE,RUFFS,8
COLETTE,SAM,8
COLETTE,SANDY,35
COLETTE,SHADE,40
COLETTE,SHELLY,79
COLETTE,SPIKE,99
COLETTE,SPROUT,27
COLETTE,SQUEAK,138
COLETTE,STU,63
COLETTE,SURGE,69
COLETTE,TARA,60
COLETTE,TICK,131
COLETTE,WILLOW,39
COLT,COLT,7
COLT,CORDELIUS,55
COLT,CROW,163
COLT,DARRYL,88
COLT,DOUG,71
COLT,DRACO,42
COLT,DYNAMIKE,351
COLT,EDGAR,607
COLT,EL PRIMO,158
COLT,EMZ,174
COLT,EVE,20
COLT,FANG,305
COLT,FINX,23
COLT,FRANK,193
COLT,GALE,66
COLT,GENE,69
COLT,GRAY,68
COLT,GRIFF,123
COLT,GROM,142
COLT,GUS,86
COLT,HANK,50
COLT,JACKY,64
COLT,JAE-YONG,29
COLT,JANET,54
COLT,JESSIE,159
COLT,JUJU,23
COLT,KAZE,79
COLT,KENJI,105
COLT,KIT,139
COLT,LARRY & LAWRIE,41
COLT,LEON,133
COLT,LILY,124
COLT,LOLA,30
COLT,LOU,28
COLT,LUMI,41
COLT,MAISIE,66
COLT,MANDY,363
COLT,MAX,85
COLT,MEEPLE,42
COLT,MEG,44
COLT,MELODIE,53
COLT,MICO,57
COLT,MOE,23
COLT,MORTIS,423
COLT,MR. P,59
COLT,NANI,90
COLT,NITA,136
COLT,OLLIE,20
COLT,OTIS,24
COLT,PAM,69
COLT,PEARL,42
COLT,PENNY,109
COLT,PIPER,319
COLT,POCO,82
COLT,R-T,21
COLT,RICO,245
COLT,ROSA,53
COLT,RUFFS,14
COLT,SAM,21
COLT,SANDY,99
COLT,SHADE,77
COLT,SHELLY,127
COLT,SPIKE,183
COLT,SPROUT,38
COLT,SQUEAK,157
COLT,STU,102
COLT,SURGE,112
COLT,TARA,85
COLT,TICK,183
COLT,WILLOW,29
CORDELIUS,CROW,34
CORDELIUS,DARRYL,29
CORDELIUS,DOUG,20
CORDELIUS,DRACO,25
CORDELIUS,DYNAMIKE,82
CORDELIUS,EDGAR,108
CORDELIUS,EL PRIMO,40
CORDELIUS,EMZ,54
CORDELIUS,EVE,5
CORDELIUS,FANG,56
CORDELIUS,FINX,5
CORDELIUS,FRANK,52
CORDELIUS,GALE,13
CORDELIUS,GENE,16
CORDELIUS,GRAY,19
CORDELIUS,GRIFF,39
CORDELIUS,GROM,31
CORDELIUS,GUS,25
CORDELIUS,HANK,13
CORDELIUS,JACKY,13
CORDELIUS,JAE-YONG,20
CORDELIUS,JANET,17
CORDELIUS,JESSIE,21
CORDELIUS,JUJU,4
CORDELIUS,KAZE,24
CORDELIUS,KENJI,32
CORDELIUS,KIT,40
CORDELIUS,LARRY & LAWRIE,9
CORDELIUS,LEON,35
CORDELIUS,LILY,56
CORDELIUS,LOLA,7
CORDELIUS,LOU,12
CORDELIUS,LUMI,17
CORDELIUS,MAISIE,21
CORDELIUS,MANDY,54
CORDELIUS,MAX,19
CORDELIUS,MEEPLE,8
CORDELIUS,MEG,10
CORDELIUS,MELODIE,14
CORDELIUS,MICO,3
CORDELIUS,MOE,13
CORDELIUS,MORTIS,117
CORDELIUS,MR. P,19
CORDELIUS,NANI,16
CORDELIUS,NITA,31
CORDELIUS,OLLIE,4
CORDELIUS,OTIS,7
CORDELIUS,PAM,9
CORDELIUS,PEARL,8
CORDELIUS,PENNY,22
CORDELIUS,PIPER,43
CORDELIUS,POCO,19
CORDELIUS,R-T,13
CORDELIUS,RICO,73
CORDELIUS,ROSA,11
CORDELIUS,RUFFS,5
CORDELIUS,SAM,4
CORDELIUS,SANDY,45
CORDELIUS,SHADE,19
CORDELIUS,SHELLY,39
CORDELIUS,SPIKE,40
CORDELIUS,SPROUT,14
CORDELIUS,SQUEAK,24
CORDELIUS,STU,36
CORDELIUS,SURGE,37
CORDELIUS,TARA,34
CORDELIUS,TICK,30
CORDELIUS,WILLOW,27
CROW,CROW,2
CROW,DARRYL,55
CROW,DOUG,60
CROW,DRACO,30
CROW,DYNAMIKE,190
CROW,EDGAR,318
CROW,EL PRIMO,68
CROW,EMZ,117
CROW,EVE,18
CROW,FANG,169
CROW,FINX,20
CROW,FRANK,95
CROW,GALE,36
CROW,GENE,40
CROW,GRAY,45
CROW,GRIFF,74
CROW,GROM,78
CROW,GUS,56
CROW,HANK,27
CROW,JACKY,21
CROW,JAE-YONG,20
CROW,JANET,24
CROW,JESSIE,69
CROW,JUJU,26
CROW,KAZE,37
CROW,KENJI,82
CROW,KIT,89
CROW,LARRY & LAWRIE,12
CROW,LEON,89
CROW,LILY,72
CROW,LOLA,20
CROW,LOU,25
CROW,LUMI,28
CROW,MAISIE,30
CROW,MANDY,205
CROW,MAX,42
CROW,MEEPLE,25
CROW,MEG,32
CROW,MELODIE,24
CROW,MICO,27
CROW,MOE,15
CROW,MORTIS,210
CROW,MR. P,21
CROW,NANI,63
CROW,NITA,62
CROW,OLLIE,4
CROW,OTIS,7
CROW,PAM,36
CROW,PEARL,19
CROW,PENNY,69
CROW,PIPER,193
CROW,POCO,58
CROW,R-T,22
CROW,RICO,94
CROW,ROSA,28
CROW,RUFFS,12
CROW,SAM,9
CROW,SANDY,83
CROW,SHADE,52
CROW,SHELLY,45
CROW,SPIKE,123
CROW,SPROUT,27
CROW,SQUEAK,114
CROW,STU,56
CROW,SURGE,52
CROW,TARA,56
CROW,TICK,147
CROW,WILLOW,16
DARRYL,DARRYL,6
DARRYL,DOUG,43
DARRYL,DRACO,20
DARRYL,DYNAMIKE,130
DARRYL,EDGAR,174
DARRYL,EL PRIMO,61
DARRYL,EMZ,80
DARRYL,EVE,11
DARRYL,FANG,109
DARRYL,FINX,11
DARRYL,FRANK,69
DARRYL,GALE,32
DARRYL,GENE,35
DARRYL,GRAY,32
DARRYL,GRIFF,49
DARRYL,GROM,54
DARRYL,GUS,39
DARRYL,HANK,24
DARRYL,JACKY,36
DARRYL,JAE-YONG,12
DARRYL,JANET,13
DARRYL,JESSIE,42
DARRYL,JUJU,12
DARRYL,KAZE,20
DARRYL,KENJI,45
DARRYL,KIT,128
DARRYL,LARRY & LAWRIE,16
DARRYL,LEON,38
DARRYL,LILY,48
DARRYL,LOLA,16
DARRYL,LOU,10
DARRYL,LUMI,26
DARRYL,MAISIE,36
DARRYL,MANDY,106
DARRYL,MAX,33
DARRYL,MEEPLE,12
DARRYL,MEG,9
DARRYL,MELODIE,24
DARRYL,MICO,28
DARRYL,MOE,13
DARRYL,MORTIS,126
DARRYL,MR. P,21
DARRYL,NANI,26
DARRYL,NITA,33
DARRYL,OLLIE,3
DARRYL,OTIS,4
DARRYL,PAM,23
DARRYL,PEARL,19
DARRYL,PENNY,40
DARRYL,PIPER,79
DARRYL,POCO,41
DARRYL,R-T,11
DARRYL,RICO,98
DARRYL,ROSA,20
DARRYL,RUFFS,7
DARRYL,SAM,8
DARRYL,SANDY,61
DARRYL,SHADE,28
DARRYL,SHELLY,54
DARRYL,SPIKE,56
DARRYL,SPROUT,28
DARRYL,SQUEAK,44
DARRYL,STU,40
DARRYL,SURGE,45
DARRYL,TARA,51
DARRYL,TICK,82
DARRYL,WILLOW,12
DOUG,DOUG,4
DOUG,DRACO,11
DOUG,DYNAMIKE,113
DOUG,EDGAR,155
DOUG,EL PRIMO,49
DOUG,EMZ,50
DOUG,EVE,5
DOUG,FANG,72
DOUG,FINX,6
DOUG,FRANK,62
DOUG,GALE,19
DOUG,GENE,16
DOUG,GRAY,31
DOUG,GRIFF,43
DOUG,GROM,31
DOUG,GUS,20
DOUG,HANK,18
DOUG,JACKY,19
DOUG,JAE-YONG,25
DOUG,JANET,19
DOUG,JESSIE,32
DOUG,JUJU,14
DOUG,KAZE,40
DOUG,KENJI,45
DOUG,KIT,56
DOUG,LARRY & LAWRIE,13
DOUG,LEON,28
DOUG,LILY,37
DOUG,LOLA,7
DOUG,LOU,12
DOUG,LUMI,21
DOUG,MAISIE,23
DOUG,MANDY,74
DOUG,MAX,25
DOUG,MEEPLE,15
DOUG,MEG,17
DOUG,MELODIE,22
DOUG,MICO,18
DOUG,MOE,15
DOUG,MORTIS,164
DOUG,MR. P,21
DOUG,NANI,23
DOUG,NITA,35
DOUG,OLLIE,11
DOUG,OTIS,8
DOUG,PAM,13
DOUG,PEARL,13
DOUG,PENNY,28
DOUG,PIPER,58
DOUG,POCO,39
DOUG,R-T,9
DOUG,RICO,60
DOUG,ROSA,13
DOUG,RUFFS,12
DOUG,SAM,16
DOUG,SANDY,28
DOUG,SHADE,46
DOUG,SHELLY,30
DOUG,SPIKE,48
DOUG,SPROUT,26
DOUG,SQUEAK,37
DOUG,STU,29
DOUG,SURGE,36
DOUG,TARA,41
DOUG,TICK,53
DOUG,WILLOW,16
DRACO,DRACO,14
DRACO,DYNAMIKE,34
DRACO,EDGAR,55
DRACO,EL PRIMO,26
DRACO,EMZ,26
DRACO,EVE,2
DRACO,FANG,46
DRACO,FINX,4
DRACO,FRANK,40
DRACO,GALE,8
DRACO,GENE,6
DRACO,GRAY,12
DRACO,GRIFF,21
DRACO,GROM,19
DRACO,GUS,15
DRACO,HANK,9
DRACO,JACKY,16
DRACO,JAE-YONG,13
DRACO,JANET,10
DRACO,JESSIE,31
DRACO,JUJU,7
DRACO,KAZE,24
DRACO,KENJI,26
DRACO,KIT,19
DRACO,LARRY & LAWRIE,11
DRACO,LEON,11
DRACO,LILY,20
DRACO,LOLA,5
DRACO,LOU,16
DRACO,LUMI,12
DRACO,MAISIE,16
DRACO,MANDY,37
DRACO,MAX,19
DRACO,MEEPLE,12
DRACO,MEG,6
DRACO,MELODIE,7
DRACO,MICO,6
DRACO,MOE,5
