Brawler_1,Brawler_2,Weight
BULL,EMZ,41
BULL,EVE,5
BULL,FANG,92
BULL,FINX,2
BULL,FRANK,68
BULL,GALE,30
BULL,GENE,10
BULL,GRAY,20
BULL,GRIFF,47
BULL,GROM,50
BULL,GUS,32
BULL,HANK,21
BULL,JACKY,21
BULL,JAE-YONG,18
BULL,JANET,26
BULL,JESSIE,65
BULL,JUJU,6
BULL,KAZE,24
BULL,KENJI,53
BULL,KIT,31
BULL,LARRY & LAWRIE,7
BULL,LEON,20
BULL,LILY,43
BULL,LOLA,12
BULL,LOU,19
BULL,LUMI,19
BULL,MAISIE,20
BULL,MANDY,55
BULL,MAX,23
BULL,MEEPLE,13
BULL,MEG,21
BULL,MELODIE,19
BULL,MICO,16
BULL,MOE,4
BULL,MORTIS,139
BULL,MR. P,16
BULL,NANI,7
BULL,NITA,43
BULL,OLLIE,10
BULL,OTIS,8
BULL,PAM,13
BULL,PEARL,14
BULL,PENNY,25
BULL,PIPER,33
BULL,POCO,30
BULL,R-T,10
BULL,RICO,76
BULL,ROSA,16
BULL,RUFFS,9
BULL,SAM,23
BULL,SANDY,30
BULL,SHADE,40
BULL,SHELLY,37
BULL,SPIKE,40
BULL,SPROUT,9
BULL,SQUEAK,62
BULL,STU,32
BULL,SURGE,40
BULL,TARA,36
BULL,TICK,56
BULL,WILLOW,18
BUSTER,BUZZ,12
BUSTER,BYRON,25
BUSTER,CARL,17
BUSTER,CHARLIE,7
BUSTER,CHESTER,10
BUSTER,CHUCK,5
BUSTER,CLANCY,4
BUSTER,COLETTE,24
BUSTER,COLT,26
BUSTER,CORDELIUS,23
BUSTER,CROW,21
BUSTER,DARRYL,16
BUSTER,DOUG,75
BUSTER,DRACO,7
BUSTER,DYNAMIKE,46
BUSTER,EDGAR,40
BUSTER,EL PRIMO,5
BUSTER,EMZ,19
BUSTER,EVE,3
BUSTER,FANG,25
BUSTER,FINX,7
BUSTER,FRANK,32
BUSTER,GALE,19
BUSTER,GENE,20
BUSTER,GRAY,9
BUSTER,GRIFF,21
BUSTER,GROM,26
BUSTER,GUS,19
BUSTER,HANK,3
BUSTER,JACKY,10
BUSTER,JAE-YONG,9
BUSTER,JANET,31
BUSTER,JESSIE,8
BUSTER,JUJU,8
BUSTER,KAZE,22
BUSTER,KENJI,22
BUSTER,KIT,65
BUSTER,LARRY & LAWRIE,7
BUSTER,LEON,32
BUSTER,LILY,21
BUSTER,LOLA,6
BUSTER,LOU,15
BUSTER,LUMI,19
BUSTER,MAISIE,12
BUSTER,MANDY,20
BUSTER,MAX,18
BUSTER,MEEPLE,11
BUSTER,MEG,21
BUSTER,MELODIE,6
BUSTER,MICO,4
BUSTER,MOE,5
BUSTER,MORTIS,37
BUSTER,MR. P,9
BUSTER,NANI,17
BUSTER,NITA,24
BUSTER,OLLIE,5
BUSTER,OTIS,9
BUSTER,PAM,5
BUSTER,PEARL,6
BUSTER,PENNY,14
BUSTER,PIPER,35
BUSTER,POCO,7
BUSTER,R-T,10
BUSTER,RICO,39
BUSTER,ROSA,8
BUSTER,RUFFS,4
BUSTER,SAM,3
BUSTER,SANDY,23
BUSTER,SHADE,16
BUSTER,SHELLY,10
BUSTER,SPIKE,26
BUSTER,SPROUT,14
BUSTER,SQUEAK,25
BUSTER,STU,18
BUSTER,SURGE,17
BUSTER,TARA,16
BUSTER,TICK,22
BUSTER,WILLOW,3
BUZZ,BYRON,16
BUZZ,CARL,18
BUZZ,CHARLIE,8
BUZZ,CHESTER,23
BUZZ,CHUCK,11
BUZZ,CLANCY,7
BUZZ,COLETTE,57
BUZZ,COLT,51
BUZZ,CORDELIUS,30
BUZZ,CROW,30
BUZZ,DARRYL,26
BUZZ,DOUG,42
BUZZ,DRACO,10
BUZZ,DYNAMIKE,94
BUZZ,EDGAR,144
BUZZ,EL PRIMO,34
BUZZ,EMZ,47
BUZZ,EVE,7
BUZZ,FANG,64
BUZZ,FINX,8
BUZZ,FRANK,52
BUZZ,GALE,15
BUZZ,GENE,7
BUZZ,GRAY,18
BUZZ,GRIFF,30
BUZZ,GROM,25
BUZZ,GUS,24
BUZZ,HANK,17
BUZZ,JACKY,23
BUZZ,JAE-YONG,8
BUZZ,JANET,18
BUZZ,JESSIE,43
BUZZ,JUJU,10
BUZZ,KAZE,39
BUZZ,KENJI,39
BUZZ,KIT,37
BUZZ,LARRY & LAWRIE,7
BUZZ,LEON,34
BUZZ,LILY,32
BUZZ,LOLA,15
BUZZ,LOU,10
BUZZ,LUMI,18
BUZZ,MAISIE,9
BUZZ,MANDY,66
BUZZ,MAX,17
BUZZ,MEEPLE,10
BUZZ,MEG,10
BUZZ,MELODIE,15
BUZZ,MICO,20
BUZZ,MOE,6
BUZZ,MORTIS,145
BUZZ,MR. P,10
BUZZ,NANI,20
BUZZ,NITA,30
BUZZ,OLLIE,8
BUZZ,OTIS,15
BUZZ,PAM,3
BUZZ,PEARL,12
BUZZ,PENNY,23
BUZZ,PIPER,60
BUZZ,POCO,26
BUZZ,R-T,9
BUZZ,RICO,61
BUZZ,ROSA,6
BUZZ,RUFFS,3
BUZZ,SAM,9
BUZZ,SANDY,30
BUZZ,SHADE,31
BUZZ,SHELLY,20
BUZZ,SPIKE,51
BUZZ,SPROUT,12
BUZZ,SQUEAK,36
BUZZ,STU,21
BUZZ,SURGE,24
BUZZ,TARA,25
BUZZ,TICK,51
BUZZ,WILLOW,12
BYRON,BYRON,16
BYRON,CARL,37
BYRON,CHARLIE,19
BYRON,CHESTER,22
BYRON,CHUCK,11
BYRON,CLANCY,11
BYRON,COLETTE,106
BYRON,COLT,74
BYRON,CORDELIUS,29
BYRON,CROW,88
BYRON,DARRYL,39
BYRON,DOUG,31
BYRON,DRACO,21
BYRON,DYNAMIKE,91
BYRON,EDGAR,169
BYRON,EL PRIMO,28
BYRON,EMZ,54
BYRON,EVE,22
BYRON,FANG,105
BYRON,FINX,13
BYRON,FRANK,35
BYRON,GALE,18
BYRON,GENE,31
BYRON,GRAY,34
BYRON,GRIFF,44
BYRON,GROM,90
BYRON,GUS,52
BYRON,HANK,11
BYRON,JACKY,12
BYRON,JAE-YONG,31
BYRON,JANET,10
BYRON,JESSIE,25
BYRON,JUJU,13
BYRON,KAZE,48
BYRON,KENJI,48
BYRON,KIT,66
BYRON,LARRY & LAWRIE,27
BYRON,LEON,57
BYRON,LILY,69
BYRON,LOLA,13
BYRON,LOU,13
BYRON,LUMI,22
BYRON,MAISIE,28
BYRON,MANDY,171
BYRON,MAX,31
BYRON,MEEPLE,24
BYRON,MEG,24
BYRON,MELODIE,11
BYRON,MICO,31
BYRON,MOE,11
BYRON,MORTIS,109
BYRON,MR. P,35
BYRON,NANI,53
BYRON,NITA,21
BYRON,OLLIE,10
BYRON,OTIS,11
BYRON,PAM,17
BYRON,PEARL,16
BYRON,PENNY,44
BYRON,PIPER,205
BYRON,POCO,26
BYRON,R-T,14
BYRON,RICO,60
BYRON,ROSA,13
BYRON,RUFFS,9
BYRON,SAM,10
BYRON,SANDY,23
BYRON,SHADE,33
BYRON,SHELLY,19
BYRON,SPIKE,83
BYRON,SPROUT,37
BYRON,SQUEAK,85
BYRON,STU,25
BYRON,SURGE,35
BYRON,TARA,27
BYRON,TICK,103
BYRON,WILLOW,21
CARL,CARL,3
CARL,CHARLIE,19
CARL,CHESTER,22
CARL,CHUCK,28
CARL,CLANCY,12
CARL,COLETTE,64
CARL,COLT,75
CARL,CORDELIUS,43
CARL,CROW,80
CARL,DARRYL,49
CARL,DOUG,69
CARL,DRACO,29
CARL,DYNAMIKE,110
CARL,EDGAR,166
CARL,EL PRIMO,36
CARL,EMZ,57
CARL,EVE,16
CARL,FANG,72
CARL,FINX,12
CARL,FRANK,69
CARL,GALE,20
CARL,GENE,20
CARL,GRAY,41
CARL,GRIFF,47
CARL,GROM,50
CARL,GUS,67
CARL,HANK,23
CARL,JACKY,28
CARL,JAE-YONG,24
CARL,JANET,27
CARL,JESSIE,48
CARL,JUJU,18
CARL,KAZE,43
CARL,KENJI,44
CARL,KIT,58
CARL,LARRY & LAWRIE,39
CARL,LEON,46
CARL,LILY,69
CARL,LOLA,7
CARL,LOU,14
CARL,LUMI,28
CARL,MAISIE,38
CARL,MANDY,117
CARL,MAX,30
CARL,MEEPLE,11
CARL,MEG,15
CARL,MELODIE,26
CARL,MICO,20
CARL,MOE,7
CARL,MORTIS,107
CARL,MR. P,37
CARL,NANI,23
CARL,NITA,64
CARL,OLLIE,10
CARL,OTIS,7
CARL,PAM,12
CARL,PEARL,14
CARL,PENNY,36
CARL,PIPER,91
CARL,POCO,25
CARL,R-T,14
CARL,RICO,96
CARL,ROSA,16
CARL,RUFFS,7
CARL,SAM,12
CARL,SANDY,57
CARL,SHADE,34
CARL,SHELLY,44
CARL,SPIKE,55
CARL,SPROUT,7
CARL,SQUEAK,62
CARL,STU,54
CARL,SURGE,39
CARL,TARA,48
CARL,TICK,84
CARL,WILLOW,23
CHARLIE,CHESTER,18
CHARLIE,CHUCK,7
CHARLIE,CLANCY,5
CHARLIE,COLETTE,36
CHARLIE,COLT,24
CHARLIE,CORDELIUS,23
CHARLIE,CROW,31
CHARLIE,DARRYL,20
CHARLIE,DOUG,25
CHARLIE,DRACO,16
CHARLIE,DYNAMIKE,31
CHARLIE,EDGAR,53
CHARLIE,EL PRIMO,17
CHARLIE,EMZ,27
CHARLIE,EVE,8
CHARLIE,FANG,16
CHARLIE,FINX,12
CHARLIE,FRANK,24
CHARLIE,GALE,9
CHARLIE,GENE,7
CHARLIE,GRAY,8
CHARLIE,GRIFF,21
CHARLIE,GROM,20
CHARLIE,GUS,20
CHARLIE,HANK,7
CHARLIE,JACKY,6
CHARLIE,JAE-YONG,10
CHARLIE,JANET,12
CHARLIE,JESSIE,22
CHARLIE,JUJU,11
CHARLIE,KAZE,21
CHARLIE,KENJI,24
CHARLIE,KIT,22
CHARLIE,LARRY & LAWRIE,17
CHARLIE,LEON,20
CHARLIE,LILY,21
CHARLIE,LOLA,17
CHARLIE,LOU,7
CHARLIE,LUMI,11
CHARLIE,MAISIE,9
CHARLIE,MANDY,31
CHARLIE,MAX,11
CHARLIE,MEEPLE,9
CHARLIE,MEG,4
CHARLIE,MELODIE,6
CHARLIE,MICO,5
CHARLIE,MOE,7
CHARLIE,MORTIS,55
CHARLIE,MR. P,8
CHARLIE,NANI,10
CHARLIE,NITA,26
CHARLIE,OLLIE,9
CHARLIE,OTIS,6
CHARLIE,PAM,6
CHARLIE,PEARL,8
CHARLIE,PENNY,9
CHARLIE,PIPER,32
CHARLIE,POCO,9
CHARLIE,R-T,1
CHARLIE,RICO,19
CHARLIE,ROSA,6
CHARLIE,RUFFS,2
CHARLIE,SAM,8
CHARLIE,SANDY,30
CHARLIE,SHADE,22
CHARLIE,SHELLY,14
CHARLIE,SPIKE,25
CHARLIE,SPROUT,7
CHARLIE,SQUEAK,21
CHARLIE,STU,17
CHARLIE,SURGE,16
CHARLIE,TARA,30
CHARLIE,TICK,29
CHARLIE,WILLOW,7
CHESTER,CHESTER,11
CHESTER,CHUCK,20
CHESTER,CLANCY,10
CHESTER,COLETTE,62
CHESTER,COLT,53
CHESTER,CORDELIUS,50
CHESTER,CROW,50
CHESTER,DARRYL,47
CHESTER,DOUG,39
CHESTER,DRACO,20
CHESTER,DYNAMIKE,88
CHESTER,EDGAR,106
CHESTER,EL PRIMO,31
CHESTER,EMZ,52
CHESTER,EVE,8
CHESTER,FANG,75
CHESTER,FINX,13
CHESTER,FRANK,73
CHESTER,GALE,22
CHESTER,GENE,14
CHESTER,GRAY,14
CHESTER,GRIFF,54
CHESTER,GROM,52
CHESTER,GUS,31
CHESTER,HANK,18
CHESTER,JACKY,22
CHESTER,JAE-YONG,15
CHESTER,JANET,30
CHESTER,JESSIE,25
CHESTER,JUJU,8
CHESTER,KAZE,41
CHESTER,KENJI,46
CHESTER,KIT,34
CHESTER,LARRY & LAWRIE,12
CHESTER,LEON,41
CHESTER,LILY,40
CHESTER,LOLA,13
CHESTER,LOU,18
CHESTER,LUMI,21
CHESTER,MAISIE,21
CHESTER,MANDY,104
CHESTER,MAX,18
CHESTER,MEEPLE,18
CHESTER,MEG,15
CHESTER,MELODIE,7
CHESTER,MICO,14
CHESTER,MOE,8
CHESTER,MORTIS,103
CHESTER,MR. P,19
CHESTER,NANI,30
CHESTER,NITA,51
CHESTER,OLLIE,11
CHESTER,OTIS,8
CHESTER,PAM,8
CHESTER,PEARL,9
CHESTER,PENNY,24
CHESTER,PIPER,63
CHESTER,POCO,16
CHESTER,R-T,28
CHESTER,RICO,37
CHESTER,ROSA,8
CHESTER,RUFFS,6
CHESTER,SAM,9
CHESTER,SANDY,53
CHESTER,SHADE,42
CHESTER,SHELLY,21
CHESTER,SPIKE,59
CHESTER,SPROUT,17
CHESTER,SQUEAK,60
CHESTER,STU,33
CHESTER,SURGE,41
CHESTER,TARA,34
CHESTER,TICK,57
CHESTER,WILLOW,19
CHUCK,CHUCK,12
CHUCK,CLANCY,14
CHUCK,COLETTE,127
CHUCK,COLT,99
CHUCK,CORDELIUS,21
CHUCK,CROW,67
CHUCK,DARRYL,22
CHUCK,DOUG,15
CHUCK,DRACO,16
CHUCK,DYNAMIKE,41
CHUCK,EDGAR,99
CHUCK,EL PRIMO,24
CHUCK,EMZ,46
CHUCK,EVE,10
CHUCK,FANG,48
CHUCK,FINX,5
CHUCK,FRANK,28
CHUCK,GALE,12
CHUCK,GENE,4
CHUCK,GRAY,13
CHUCK,GRIFF,46
CHUCK,GROM,22
CHUCK,GUS,8
CHUCK,HANK,16
CHUCK,JACKY,6
CHUCK,JAE-YONG,12
CHUCK,JANET,9
CHUCK,JESSIE,108
CHUCK,JUJU,10
CHUCK,KAZE,29
CHUCK,KENJI,23
CHUCK,KIT,28
CHUCK,LARRY & LAWRIE,12
CHUCK,LEON,14
CHUCK,LILY,19
CHUCK,LOLA,12
CHUCK,LOU,10
CHUCK,LUMI,20
CHUCK,MAISIE,10
CHUCK,MANDY,132
CHUCK,MAX,15
CHUCK,MEEPLE,5
CHUCK,MEG,16
CHUCK,MELODIE,32
CHUCK,MICO,19
CHUCK,MOE,10
CHUCK,MORTIS,43
CHUCK,MR. P,16
CHUCK,NANI,12
CHUCK,NITA,43
CHUCK,OLLIE,5
CHUCK,OTIS,3
CHUCK,PAM,3
CHUCK,PEARL,12
CHUCK,PENNY,44
CHUCK,PIPER,25
CHUCK,POCO,17
CHUCK,R-T,10
CHUCK,RICO,54
CHUCK,ROSA,2
CHUCK,RUFFS,5
CHUCK,SAM,4
CHUCK,SANDY,18
CHUCK,SHADE,18
CHUCK,SHELLY,17
CHUCK,SPIKE,45
CHUCK,SPROUT,9
CHUCK,SQUEAK,16
CHUCK,STU,9
CHUCK,SURGE,17
CHUCK,TARA,15
CHUCK,TICK,29
CHUCK,WILLOW,3
CLANCY,COLETTE,28
CLANCY,COLT,17
CLANCY,CORDELIUS,14
CLANCY,CROW,18
CLANCY,DARRYL,14
CLANCY,DOUG,21
CLANCY,DRACO,20
CLANCY,DYNAMIKE,31
CLANCY,EDGAR,53
CLANCY,EL PRIMO,20
CLANCY,EMZ,25
CLANCY,EVE,4
CLANCY,FANG,22
CLANCY,FINX,3
CLANCY,FRANK,23
CLANCY,GALE,8
CLANCY,GENE,4
CLANCY,GRAY,6
CLANCY,GRIFF,16
CLANCY,GROM,22
CLANCY,GUS,11
CLANCY,HANK,4
CLANCY,JACKY,9
CLANCY,JAE-YONG,6
CLANCY,JANET,7
CLANCY,JESSIE,13
CLANCY,JUJU,4
CLANCY,KAZE,26
CLANCY,KENJI,22
CLANCY,KIT,19
CLANCY,LARRY & LAWRIE,7
CLANCY,LEON,9
CLANCY,LILY,12
CLANCY,LOLA,12
CLANCY,LOU,6
CLANCY,LUMI,13
CLANCY,MAISIE,2
CLANCY,MANDY,25
CLANCY,MAX,9
CLANCY,MEEPLE,10
CLANCY,MEG,12
CLANCY,MELODIE,16
CLANCY,MICO,5
CLANCY,MOE,8
CLANCY,MORTIS,57
CLANCY,MR. P,5
CLANCY,NANI,4
CLANCY,NITA,17
CLANCY,OLLIE,3
CLANCY,OTIS,3
CLANCY,PAM,11
CLANCY,PEARL,6
CLANCY,PENNY,14
CLANCY,PIPER,28
CLANCY,POCO,17
CLANCY,R-T,5
CLANCY,RICO,25
CLANCY,ROSA,7
CLANCY,RUFFS,1
CLANCY,SAM,5
CLANCY,SANDY,14
CLANCY,SHADE,20
CLANCY,SHELLY,16
CLANCY,SPIKE,11
CLANCY,SPROUT,2
CLANCY,SQUEAK,22
CLANCY,STU,18
CLANCY,SURGE,24
CLANCY,TARA,9
CLANCY,TICK,23
CLANCY,WILLOW,16
COLETTE,COLETTE,101
COLETTE,COLT,233
COLETTE,CORDELIUS,53
COLETTE,CROW,183
COLETTE,DARRYL,67
COLETTE,DOUG,82
COLETTE,DRACO,61
COLETTE,DYNAMIKE,214
COLETTE,EDGAR,415
COLETTE,EL PRIMO,92
COLETTE,EMZ,147
COLETTE,EVE,27
COLETTE,FANG,176
COLETTE,FINX,20
COLETTE,FRANK,136
COLETTE,GALE,37
COLETTE,GENE,32
COLETTE,GRAY,36
COLETTE,GRIFF,97
COLETTE,GROM,138
COLETTE,GUS,88
COLETTE,HANK,36
COLETTE,JACKY,35
COLETTE,JAE-YONG,19
COLETTE,JANET,37
COLETTE,JESSIE,137
COLETTE,JUJU,28
COLETTE,KAZE,74
COLETTE,KENJI,84
COLETTE,KIT,103
COLETTE,LARRY & LAWRIE,46
COLETTE,LEON,116
COLETTE,LILY,90
COLETTE,LOLA,43
COLETTE,LOU,32
COLETTE,LUMI,38
COLETTE,MAISIE,86
COLETTE,MANDY,380
COLETTE,MAX,69
COLETTE,MEEPLE,40
COLETTE,MEG,93
COLETTE,MELODIE,43
COLETTE,MICO,46
COLETTE,MOE,31
COLETTE,MORTIS,185
COLETTE,MR. P,71
COLETTE,NANI,109
COLETTE,NITA,104
COLETTE,OLLIE,17
COLETTE,OTIS,24
COLETTE,PAM,46
COLETTE,PEARL,42
COLETTE,PENNY,96
COLETTE,PIPER,236
COLETTE,POCO,59
COLETTE,R-T,39
COLETTE,RICO,143
COLETTE,ROSA,21
COLETTE,RUFFS,13
COLETTE,SAM,14
COLETTE,SANDY,35
COLETTE,SHADE,72
COLETTE,SHELLY,75
COLETTE,SPIKE,155
COLETTE,SPROUT,36
COLETTE,SQUEAK,171
COLETTE,STU,48
COLETTE,SURGE,104
COLETTE,TARA,68
COLETTE,TICK,172
COLETTE,WILLOW,17
COLT,COLT,21
COLT,CORDELIUS,68
COLT,CROW,157
COLT,DARRYL,83
COLT,DOUG,61
COLT,DRACO,36
COLT,DYNAMIKE,268
COLT,EDGAR,445
COLT,EL PRIMO,96
COLT,EMZ,125
COLT,EVE,29
COLT,FANG,246
COLT,FINX,10
COLT,FRANK,157
COLT,GALE,33
COLT,GENE,26
COLT,GRAY,45
COLT,GRIFF,75
COLT,GROM,99
COLT,GUS,72
COLT,HANK,29
COLT,JACKY,42
COLT,JAE-YONG,26
COLT,JANET,46
COLT,JESSIE,143
COLT,JUJU,20
COLT,KAZE,72
COLT,KENJI,86
COLT,KIT,95
COLT,LARRY & LAWRIE,21
COLT,LEON,108
COLT,LILY,118
COLT,LOLA,22
COLT,LOU,29
COLT,LUMI,43
COLT,MAISIE,54
COLT,MANDY,298
COLT,MAX,51
COLT,MEEPLE,22
COLT,MEG,36
COLT,MELODIE,47
COLT,MICO,52
COLT,MOE,20
COLT,MORTIS,290
COLT,MR. P,58
COLT,NANI,76
COLT,NITA,118
COLT,OLLIE,13
COLT,OTIS,23
COLT,PAM,47
COLT,PEARL,32
COLT,PENNY,85
COLT,PIPER,248
COLT,POCO,59
COLT,R-T,31
COLT,RICO,188
COLT,ROSA,31
COLT,RUFFS,6
COLT,SAM,17
COLT,SANDY,69
COLT,SHADE,46
COLT,SHELLY,70
COLT,SPIKE,129
COLT,SPROUT,28
COLT,SQUEAK,102
COLT,STU,76
COLT,SURGE,100
COLT,TARA,53
COLT,TICK,137
COLT,WILLOW,22
CORDELIUS,CORDELIUS,2
CORDELIUS,CROW,65
CORDELIUS,DARRYL,66
CORDELIUS,DOUG,60
CORDELIUS,DRACO,28
CORDELIUS,DYNAMIKE,106
CORDELIUS,EDGAR,112
CORDELIUS,EL PRIMO,54
CORDELIUS,EMZ,65
CORDELIUS,EVE,9
CORDELIUS,FANG,93
CORDELIUS,FINX,11
CORDELIUS,FRANK,68
CORDELIUS,GALE,17
CORDELIUS,GENE,16
CORDELIUS,GRAY,23
CORDELIUS,GRIFF,56
CORDELIUS,GROM,42
CORDELIUS,GUS,41
CORDELIUS,HANK,27
CORDELIUS,JACKY,29
CORDELIUS,JAE-YONG,19
CORDELIUS,JANET,42
CORDELIUS,JESSIE,40
CORDELIUS,JUJU,11
CORDELIUS,KAZE,50
CORDELIUS,KENJI,66
CORDELIUS,KIT,65
CORDELIUS,LARRY & LAWRIE,14
CORDELIUS,LEON,54
CORDELIUS,LILY,106
CORDELIUS,LOLA,19
CORDELIUS,LOU,52
CORDELIUS,LUMI,26
CORDELIUS,MAISIE,24
CORDELIUS,MANDY,66
CORDELIUS,MAX,25
CORDELIUS,MEEPLE,15
CORDELIUS,MEG,19
CORDELIUS,MELODIE,26
CORDELIUS,MICO,16
CORDELIUS,MOE,14
CORDELIUS,MORTIS,121
CORDELIUS,MR. P,19
CORDELIUS,NANI,15
CORDELIUS,NITA,38
CORDELIUS,OLLIE,16
CORDELIUS,OTIS,15
CORDELIUS,PAM,13
CORDELIUS,PEARL,14
CORDELIUS,PENNY,34
CORDELIUS,PIPER,52
CORDELIUS,POCO,19
CORDELIUS,R-T,21
CORDELIUS,RICO,55
CORDELIUS,ROSA,9
CORDELIUS,RUFFS,12
CORDELIUS,SAM,5
CORDELIUS,SANDY,64
CORDELIUS,SHADE,36
CORDELIUS,SHELLY,65
CORDELIUS,SPIKE,52
CORDELIUS,SPROUT,13
CORDELIUS,SQUEAK,41
CORDELIUS,STU,36
CORDELIUS,SURGE,44
CORDELIUS,TARA,52
CORDELIUS,TICK,84
CORDELIUS,WILLOW,21
CROW,CROW,2
CROW,DARRYL,52
CROW,DOUG,80
CROW,DRACO,33
CROW,DYNAMIKE,200
CROW,EDGAR,317
CROW,EL PRIMO,63
CROW,EMZ,118
CROW,EVE,24
CROW,FANG,179
CROW,FINX,16
CROW,FRANK,86
CROW,GALE,40
CROW,GENE,31
CROW,GRAY,45
CROW,GRIFF,78
CROW,GROM,132
CROW,GUS,76
CROW,HANK,30
CROW,JACKY,24
CROW,JAE-YONG,22
CROW,JANET,48
CROW,JESSIE,132
CROW,JUJU,20
CROW,KAZE,75
CROW,KENJI,111
CROW,KIT,99
CROW,LARRY & LAWRIE,36
CROW,LEON,93
CROW,LILY,95
CROW,LOLA,20
CROW,LOU,18
CROW,LUMI,25
CROW,MAISIE,42
CROW,MANDY,253
CROW,MAX,45
CROW,MEEPLE,28
CROW,MEG,55
CROW,MELODIE,26
CROW,MICO,30
CROW,MOE,14
CROW,MORTIS,209
CROW,MR. P,43
CROW,NANI,42
CROW,NITA,60
CROW,OLLIE,11
CROW,OTIS,16
CROW,PAM,16
CROW,PEARL,19
CROW,PENNY,81
CROW,PIPER,176
CROW,POCO,41
CROW,R-T,21
CROW,RICO,113
CROW,ROSA,22
CROW,RUFFS,14
CROW,SAM,17
CROW,SANDY,75
CROW,SHADE,44
CROW,SHELLY,40
CROW,SPIKE,153
CROW,SPROUT,29
CROW,SQUEAK,105
CROW,STU,51
CROW,SURGE,89
CROW,TARA,59
CROW,TICK,145
CROW,WILLOW,36
DARRYL,DARRYL,10
DARRYL,DOUG,49
DARRYL,DRACO,16
DARRYL,DYNAMIKE,111
DARRYL,EDGAR,152
DARRYL,EL PRIMO,51
DARRYL,EMZ,67
DARRYL,EVE,7
DARRYL,FANG,132
DARRYL,FINX,7
DARRYL,FRANK,91
DARRYL,GALE,31
DARRYL,GENE,21
DARRYL,GRAY,32
DARRYL,GRIFF,54
DARRYL,GROM,52
DARRYL,GUS,38
DARRYL,HANK,18
DARRYL,JACKY,30
DARRYL,JAE-YONG,16
DARRYL,JANET,21
DARRYL,JESSIE,66
DARRYL,JUJU,17
DARRYL,KAZE,50
DARRYL,KENJI,54
DARRYL,KIT,135
DARRYL,LARRY & LAWRIE,23
DARRYL,LEON,33
DARRYL,LILY,54
DARRYL,LOLA,13
DARRYL,LOU,18
DARRYL,LUMI,17
DARRYL,MAISIE,37
DARRYL,MANDY,92
DARRYL,MAX,22
DARRYL,MEEPLE,23
DARRYL,MEG,19
DARRYL,MELODIE,14
DARRYL,MICO,23
DARRYL,MOE,6
DARRYL,MORTIS,112
DARRYL,MR. P,35
DARRYL,NANI,18
DARRYL,NITA,57
DARRYL,OLLIE,6
DARRYL,OTIS,8
DARRYL,PAM,13
DARRYL,PEARL,24
DARRYL,PENNY,49
DARRYL,PIPER,84
DARRYL,POCO,34
DARRYL,R-T,15
DARRYL,RICO,87
DARRYL,ROSA,25
DARRYL,RUFFS,7
DARRYL,SAM,6
DARRYL,SANDY,61
DARRYL,SHADE,44
DARRYL,SHELLY,47
DARRYL,SPIKE,79
DARRYL,SPROUT,14
DARRYL,SQUEAK,62
DARRYL,STU,35
DARRYL,SURGE,47
DARRYL,TARA,45
DARRYL,TICK,82
DARRYL,WILLOW,17
DOUG,DOUG,9
DOUG,DRACO,33
DOUG,DYNAMIKE,137
DOUG,EDGAR,166
DOUG,EL PRIMO,61
DOUG,EMZ,66
DOUG,EVE,13
DOUG,FANG,90
DOUG,FINX,22
DOUG,FRANK,114
DOUG,GALE,37
DOUG,GENE,30
DOUG,GRAY,28
DOUG,GRIFF,62
DOUG,GROM,79
DOUG,GUS,47
DOUG,HANK,27
DOUG,JACKY,38
DOUG,JAE-YONG,25
DOUG,JANET,33
DOUG,JESSIE,53
DOUG,JUJU,21
DOUG,KAZE,71
DOUG,KENJI,67
DOUG,KIT,119
DOUG,LARRY & LAWRIE,28
DOUG,LEON,57
DOUG,LILY,71
DOUG,LOLA,17
DOUG,LOU,13
DOUG,LUMI,28
DOUG,MAISIE,40
DOUG,MANDY,95
DOUG,MAX,40
DOUG,MEEPLE,24
DOUG,MEG,34
DOUG,MELODIE,17
DOUG,MICO,23
DOUG,MOE,11
DOUG,MORTIS,189
DOUG,MR. P,24
DOUG,NANI,34
DOUG,NITA,56
DOUG,OLLIE,15
DOUG,OTIS,14
DOUG,PAM,22
DOUG,PEARL,23
DOUG,PENNY,22
DOUG,PIPER,97
DOUG,POCO,43
DOUG,R-T,17
DOUG,RICO,94
DOUG,ROSA,15
DOUG,RUFFS,8
DOUG,SAM,11
DOUG,SANDY,48
DOUG,SHADE,57
DOUG,SHELLY,41
DOUG,SPIKE,77
DOUG,SPROUT,37
DOUG,SQUEAK,73
DOUG,STU,46
DOUG,SURGE,49
DOUG,TARA,59
DOUG,TICK,71
DOUG,WILLOW,38
DRACO,DRACO,4
DRACO,DYNAMIKE,81
DRACO,EDGAR,55
DRACO,EL PRIMO,25
DRACO,EMZ,30
DRACO,EVE,4
DRACO,FANG,40
DRACO,FINX,16
DRACO,FRANK,32
DRACO,GALE,11
DRACO,GENE,6
DRACO,GRAY,16
DRACO,GRIFF,36
DRACO,GROM,30
DRACO,GUS,13
DRACO,HANK,16
DRACO,JACKY,16
DRACO,JAE-YONG,13
DRACO,JANET,14
DRACO,JESSIE,54
DRACO,JUJU,4
DRACO,KAZE,39
DRACO,KENJI,36
DRACO,KIT,41
DRACO,LARRY & LAWRIE,9
DRACO,LEON,17
DRACO,LILY,25
DRACO,LOLA,3
DRACO,LOU,22
DRACO,LUMI,35
DRACO,MAISIE,8
DRACO,MANDY,33
